# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
compiler.ArtifactManagerBridge.dropMappings.ms,1777473391389000000,1777473408783000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777473391389000000,1777473408783000000,1
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1777473391389000000,1777473408783000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777473391389000000,1777473408783000000,0
compiler.ArtifactManagerBridge.commit.ms,1777473391389000000,1777473408783000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1777473391389000000,1777473408783000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1777473391389000000,1777473408783000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1777473391389000000,1777473408783000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1777473391389000000,1777473408783000000,0
Indexes.entries.lookupDurationAvgMs,1777473391389000000,1777473408783000000,0.32926829268292684
Indexing.writer_0.totalTimeSpentWritingMs,1777473391389000000,1777473408783000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1777473391389000000,1777473408783000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1777473391389000000,1777473408783000000,0
Indexing.totalTimeIndexersSleptMs,1777473391389000000,1777473408783000000,0
Indexes.allKeys.lookupDuration90PMs,1777473391389000000,1777473408783000000,0.0
Indexing.cache.totalCacheMisses,1777473391389000000,1777473408783000000,1298
Indexes.stubs.lookupDuration90PMs,1777473391389000000,1777473408783000000,0.0
Indexing.cache.totalCacheEvicted,1777473391389000000,1777473408783000000,1298
Indexes.allKeys.lookupDurationMaxMs,1777473391389000000,1777473408783000000,0.0
Indexes.entries.lookups,1777473391389000000,1777473408783000000,82
Indexes.allKeys.lookups,1777473391389000000,1777473408783000000,0
Indexes.entries.lookupDurationMaxMs,1777473391389000000,1777473408783000000,3.0
Indexing.writesQueuedMax,1777473391389000000,1777473408783000000,0
Indexes.stubs.lookupDurationMaxMs,1777473391389000000,1777473408783000000,79.0
Indexing.writesQueuedMin,1777473391389000000,1777473408783000000,0
Indexes.allKeys.lookupDurationAvgMs,1777473391389000000,1777473408783000000,0.0
Indexes.stubs.lookupDurationAvgMs,1777473391389000000,1777473408783000000,0.08873423227490213
Indexing.cache.totalCacheAccesses,1777473391389000000,1777473408783000000,3702
Indexing.writesQueuedAvg,1777473391389000000,1777473408783000000,0.0
Indexes.stubs.lookups,1777473391389000000,1777473408783000000,2279
Indexes.entries.lookupDuration90PMs,1777473391389000000,1777473408783000000,1.0
Indexing.writer_3.totalTimeSpentWritingMs,1777473391389000000,1777473408783000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1777473391389000000,1777473408783000000,1
workspaceModel.pre.handlers.ms,1777473391389000000,1777473408783000000,0
workspaceModel.replace.project.model.ms,1777473391389000000,1777473408783000000,0
workspaceModel.cachedValue.total.get.count,1777473391389000000,1777473408783000000,283
workspaceModel.cachedValue.calculated.count,1777473391389000000,1777473408783000000,13
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1777473391389000000,1777473408783000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1777473391389000000,1777473408783000000,17
workspaceModel.update.unloaded.entities.ms,1777473391389000000,1777473408783000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1777473391389000000,1777473408783000000,19
workspaceModel.check.recursive.update.ms,1777473391389000000,1777473408783000000,0
workspaceModel.updates.ms,1777473391389000000,1777473408783000000,20
workspaceModel.cachedValueWithParameters.from.cache.count,1777473391389000000,1777473408783000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1777473391389000000,1777473408783000000,0
workspaceModel.loading.total.ms,1777473391389000000,1777473408783000000,64
workspaceModel.initializing.ms,1777473391389000000,1777473408783000000,0
workspaceModel.cachedValue.from.cache.count,1777473391389000000,1777473408783000000,270
workspaceModel.collect.changes.ms,1777473391389000000,1777473408783000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1777473391389000000,1777473408783000000,121
workspaceModel.cachedValueWithParameters.total.get.count,1777473391389000000,1777473408783000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1777473391389000000,1777473408783000000,38
workspaceModel.workspaceFileIndexData.instances.count,1777473391389000000,1777473408783000000,1
workspaceModel.workspaceFileIndexData.init.ms,1777473391389000000,1777473408783000000,26
workspaceModel.cachedValueWithParameters.clear.count,1777473391389000000,1777473408783000000,0
workspaceModel.updates.count,1777473391389000000,1777473408783000000,3
workspaceModel.cachedValueWithParameters.calculated.count,1777473391389000000,1777473408783000000,0
workspaceModel.init.bridges.ms,1777473391389000000,1777473408783000000,0
workspaceModel.cachedValue.clear.count,1777473391389000000,1777473408783000000,0
workspaceModel.to.snapshot.ms,1777473391389000000,1777473408783000000,0
workspaceModel.on.changed.ms,1777473391389000000,1777473408783000000,6
workspaceModel.loading.from.cache.ms,1777473391389000000,1777473408783000000,59
workspaceModel.updates.precise.ms,1777473391389000000,1777473408783000000,6
workspaceModel.full.replace.project.model.ms,1777473391389000000,1777473408783000000,1
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1777473391389000000,1777473408783000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1777473391389000000,1777473408783000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1777473391389000000,1777473408783000000,5
workspaceModel.on.before.changed.ms,1777473391389000000,1777473408783000000,8
FilePageCache.capacityInBytes,1777473391389000000,1777473408783000000,629145600
FilePageCache.totalPageLoadsUs,1777473391389000000,1777473408783000000,414220
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777473391389000000,1777473408783000000,41959424
DirectByteBufferAllocator.disposed,1777473391389000000,1777473408783000000,184
FilePageCache.pageLoads,1777473391389000000,1777473408783000000,229
FilePageCache.maxCacheSizeInBytes,1777473391389000000,1777473408783000000,234897408
FilePageCache.disposedBuffers,1777473391389000000,1777473408783000000,229
FilePageCache.pageLoadsAboveSizeThreshold,1777473391389000000,1777473408783000000,0
FilePageCache.uncachedFileAccess,1777473391389000000,1777473408783000000,155
StorageLockContext.competingThreads.avg,1777473391389000000,1777473408783000000,0.0
StorageLockContext.competingThreads.90P,1777473391389000000,1777473408783000000,0
FilePageCache.pageHits,1777473391389000000,1777473408783000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1777473391389000000,1777473408783000000,0
StorageLockContext.competingThreads.max,1777473391389000000,1777473408783000000,0
FilePageCache.pageFastCacheHits,1777473391389000000,1777473408783000000,5043
