# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.fileByIdCache.misses,1778583125881000000,1778583130403000000,0
VFS.fileByIdCache.hits,1778583125881000000,1778583130403000000,0
VFS.fileChildByName,1778583125881000000,1778583130403000000,20
VFS.invertedFileNameIndex.requests,1778583125881000000,1778583130403000000,0
AWTEventQueue.dispatchTimeTotalNS,1778583125881000000,1778583130403000000,629790425
workspaceModel.entityStorageSnapshotImpl.instances.count,1778583125881000000,1778583130403000000,3
Indexing.totalTimeIndexersSleptMs,1778583125881000000,1778583130403000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1778583125881000000,1778583130403000000,0
Indexing.cache.totalCacheAccesses,1778583125881000000,1778583130403000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1778583125881000000,1778583130403000000,0
Indexing.writesQueuedMax,1778583125881000000,1778583130403000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1778583125881000000,1778583130403000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1778583125881000000,1778583130403000000,0
Indexing.cache.totalCacheEvicted,1778583125881000000,1778583130403000000,0
Indexing.writesQueuedMin,1778583125881000000,1778583130403000000,9223372036854775807
Indexing.cache.totalCacheMisses,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1778583125881000000,1778583130403000000,0
jps.global.initialize.library.bridges.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1778583125881000000,1778583130403000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1778583125881000000,1778583130403000000,0
jps.app.storage.content.writer.save.component.ms,1778583125881000000,1778583130403000000,7
jps.library.entities.serializer.save.entities.ms,1778583125881000000,1778583130403000000,0
jps.global.get.library.by.name.ms,1778583125881000000,1778583130403000000,0
workspaceModel.load.cache.metadata.from.file.ms,1778583125881000000,1778583130403000000,4
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1778583125881000000,1778583130403000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1778583125881000000,1778583130403000000,0
jps.load.initial.state.ms,1778583125881000000,1778583130403000000,6
workspaceModel.mutableEntityStorage.resolve.ms,1778583125881000000,1778583130403000000,0
jps.global.handle.changed.events.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.entities.ms,1778583125881000000,1778583130403000000,0
workspaceModel.global.updates.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1778583125881000000,1778583130403000000,0
workspaceModel.sync.entities.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1778583125881000000,1778583130403000000,0
jps.global.get.library.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1778583125881000000,1778583130403000000,0
workspaceModel.save.cache.to.file.ms,1778583125881000000,1778583130403000000,0
workspaceModel.load.cache.from.file.ms,1778583125881000000,1778583130403000000,42
workspaceModel.global.updates.count,1778583125881000000,1778583130403000000,0
jps.global.get.libraries.ms,1778583125881000000,1778583130403000000,0
workspaceModel.global.apply.state.to.project.ms,1778583125881000000,1778583130403000000,0
jps.library.entities.serializer.load.entities.ms,1778583125881000000,1778583130403000000,0
jps.save.global.entities.ms,1778583125881000000,1778583130403000000,68
workspaceModel.mutableEntityStorage.to.snapshot.ms,1778583125881000000,1778583130403000000,0
jps.global.handle.before.change.events.ms,1778583125881000000,1778583130403000000,0
jps.global.initialize.library.bridges.after.loading.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1778583125881000000,1778583130403000000,0
workspaceModel.mutableEntityStorage.instances.count,1778583125881000000,1778583130403000000,1
FilePageCache.pageFastCacheHits,1778583125881000000,1778583130403000000,3767
FilePageCache.totalPageDisposalsUs,1778583125881000000,1778583130403000000,426
FilePageCache.maxRegisteredFiles,1778583125881000000,1778583130403000000,520
DirectByteBufferAllocator.misses,1778583125881000000,1778583130403000000,188
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1778583125881000000,1778583130403000000,41959424
FilePageCache.pageHits,1778583125881000000,1778583130403000000,0
DirectByteBufferAllocator.reclaimed,1778583125881000000,1778583130403000000,45
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1778583125881000000,1778583130403000000,41959424
FileChannelInterruptsRetryer.totalRetriedAttempts,1778583125881000000,1778583130403000000,0
StorageLockContext.competingThreads.max,1778583125881000000,1778583130403000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1778583125881000000,1778583130403000000,0
FilePageCache.capacityInBytes,1778583125881000000,1778583130403000000,629145600
DirectByteBufferAllocator.hits,1778583125881000000,1778583130403000000,3
StorageLockContext.competingThreads.90P,1778583125881000000,1778583130403000000,0
DirectByteBufferAllocator.disposed,1778583125881000000,1778583130403000000,146
FilePageCache.disposedBuffers,1778583125881000000,1778583130403000000,191
FilePageCache.uncachedFileAccess,1778583125881000000,1778583130403000000,111
StorageLockContext.competingThreads.avg,1778583125881000000,1778583130403000000,0.0
FilePageCache.pageLoads,1778583125881000000,1778583130403000000,191
FilePageCache.totalPageLoadsUs,1778583125881000000,1778583130403000000,90699
FilePageCache.maxCacheSizeInBytes,1778583125881000000,1778583130403000000,195051520
cacheStateStorage.set.duration,1778583125881000000,1778583130403000000,0
cacheStateStorage.get.duration,1778583125881000000,1778583130403000000,8
cacheStateStorage.set.counter,1778583125881000000,1778583130403000000,0
cacheStateStorage.get.counter,1778583125881000000,1778583130403000000,2
writeAction.wait.ms,1778583125881000000,1778583130403000000,0
writeAction.median.wait.ms,1778583125881000000,1778583130403000000,0
writeAction.max.wait.ms,1778583125881000000,1778583130403000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1778583125881000000,1778583130403000000,19832
writeAction.count,1778583125881000000,1778583130403000000,1
DiskQueryRelay.tasksRequested,1778583125881000000,1778583130403000000,15
DiskQueryRelay.taskExecutionTotalTimeUs,1778583125881000000,1778583130403000000,3821
DiskQueryRelay.tasksExecuted,1778583125881000000,1778583130403000000,15
