# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.global.apply.state.to.project.ms,1777472825373000000,1777472851013000000,34
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777472825373000000,1777472851013000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1777472825373000000,1777472851013000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1777472825373000000,1777472851013000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1777472825373000000,1777472851013000000,0
workspaceModel.load.cache.from.file.ms,1777472825373000000,1777472851013000000,154
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777472825373000000,1777472851013000000,0
jps.apply.loaded.storage.ms,1777472825373000000,1777472851013000000,2618
jps.library.entities.serializer.save.entities.ms,1777472825373000000,1777472851013000000,0
jps.global.handle.changed.events.ms,1777472825373000000,1777472851013000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777472825373000000,1777472851013000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1777472825373000000,1777472851013000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1777472825373000000,1777472851013000000,2651
workspaceModel.mutableEntityStorage.modify.entity.ms,1777472825373000000,1777472851013000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1777472825373000000,1777472851013000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1777472825373000000,1777472851013000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777472825373000000,1777472851013000000,0
jps.module.iml.entities.serializer.load.entities.ms,1777472825373000000,1777472851013000000,7
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777472825373000000,1777472851013000000,0
jps.global.get.library.ms,1777472825373000000,1777472851013000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777472825373000000,1777472851013000000,342
jps.facet.change.listener.before.change.events.ms,1777472825373000000,1777472851013000000,0
workspaceModel.global.updates.ms,1777472825373000000,1777472851013000000,4
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777472825373000000,1777472851013000000,2
workspaceModel.mutableEntityStorage.resolve.ms,1777472825373000000,1777472851013000000,0
workspaceModel.orphan.listener.update.ms,1777472825373000000,1777472851013000000,1
jps.artifact.entities.serializer.load.entities.ms,1777472825373000000,1777472851013000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1777472825373000000,1777472851013000000,8
jps.app.storage.content.reader.load.component.ms,1777472825373000000,1777472851013000000,4
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777472825373000000,1777472851013000000,2
