# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.fileChildByName,1778595791424000000,1778595814654000000,5230
VFS.fileByIdCache.misses,1778595791424000000,1778595814654000000,30597
VFS.invertedFileNameIndex.requests,1778595791424000000,1778595814654000000,6
VFS.fileByIdCache.hits,1778595791424000000,1778595814654000000,0
Indexes.stubs.lookups,1778595791424000000,1778595814654000000,1671
Indexes.allKeys.lookups,1778595791424000000,1778595814654000000,0
Indexing.writesQueuedMin,1778595791424000000,1778595814654000000,9223372036854775807
Indexes.entries.lookupDurationMaxMs,1778595791424000000,1778595814654000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1778595791424000000,1778595814654000000,0
Indexes.stubs.lookupDuration90PMs,1778595791424000000,1778595814654000000,0.0
Indexes.stubs.lookupDurationAvgMs,1778595791424000000,1778595814654000000,0.0
Indexes.entries.lookups,1778595791424000000,1778595814654000000,45
Indexes.stubs.lookupDurationMaxMs,1778595791424000000,1778595814654000000,0.0
Indexing.cache.totalCacheMisses,1778595791424000000,1778595814654000000,1060
Indexing.totalTimeIndexersSleptMs,1778595791424000000,1778595814654000000,0
Indexes.allKeys.lookupDurationAvgMs,1778595791424000000,1778595814654000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1778595791424000000,1778595814654000000,0
Indexes.entries.lookupDurationAvgMs,1778595791424000000,1778595814654000000,0.0
Indexing.cache.totalCacheEvicted,1778595791424000000,1778595814654000000,1060
Indexing.writer_3.totalTimeSpentWritingMs,1778595791424000000,1778595814654000000,0
Indexes.allKeys.lookupDurationMaxMs,1778595791424000000,1778595814654000000,0.0
Indexing.cache.totalCacheAccesses,1778595791424000000,1778595814654000000,2068
Indexing.writesQueuedMax,1778595791424000000,1778595814654000000,0
Indexes.allKeys.lookupDuration90PMs,1778595791424000000,1778595814654000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1778595791424000000,1778595814654000000,0
Indexes.entries.lookupDuration90PMs,1778595791424000000,1778595814654000000,0.0
JVM.usedNativeBytes,1778595791424000000,1778595814654000000,400748360
JVM.totalTimeAtSafepointsMs,1778595791424000000,1778595814654000000,191
JVM.usedHeapBytes,1778595791424000000,1778595814654000000,313328176
JVM.committedHeapBytes,1778595791424000000,1778595814654000000,502267904
JVM.totalBytesAllocated,1778595791424000000,1778595814654000000,2219261768
JVM.totalSafepointCount,1778595791424000000,1778595814654000000,386
JVM.GC.collectionTimesMs,1778595791424000000,1778595814654000000,181
JVM.newThreadsCount,1778595791424000000,1778595814654000000,142
JVM.totalTimeToSafepointsMs,1778595791424000000,1778595814654000000,41
JVM.threadCount,1778595791424000000,1778595814654000000,110
JVM.maxHeapBytes,1778595791424000000,1778595814654000000,2147483648
JVM.GC.collections,1778595791424000000,1778595814654000000,46
MEM.ramPlusSwapMinusFileMappingsBytes,1778595791424000000,1778595814654000000,1402523320
MEM.ramBytes,1778595791424000000,1778595814654000000,1516126208
JVM.maxThreadCount,1778595791424000000,1778595814654000000,123
JVM.totalDirectByteBuffersBytes,1778595791424000000,1778595814654000000,47675173
OS.loadAverage,1778595791424000000,1778595814654000000,1.7412109375
MEM.ramMinusFileMappingsBytes,1778595791424000000,1778595814654000000,1094090752
JVM.totalCpuTimeMs,1778595791424000000,1778595814654000000,28536
MEM.fileMappingsRamBytes,1778595791424000000,1778595814654000000,421871616
jps.project.serializers.save.ms,1778595791424000000,1778595814654000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1778595791424000000,1778595814654000000,0
workspaceModel.global.updates.count,1778595791424000000,1778595814654000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1778595791424000000,1778595814654000000,0
jps.global.handle.changed.events.ms,1778595791424000000,1778595814654000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1778595791424000000,1778595814654000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1778595791424000000,1778595814654000000,2604
jps.app.storage.content.reader.load.component.ms,1778595791424000000,1778595814654000000,4
jps.global.get.libraries.ms,1778595791424000000,1778595814654000000,0
jps.global.initialize.library.bridges.ms,1778595791424000000,1778595814654000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1778595791424000000,1778595814654000000,0
workspaceModel.global.updates.ms,1778595791424000000,1778595814654000000,4
workspaceModel.orphan.listener.update.ms,1778595791424000000,1778595814654000000,1
jps.load.project.to.empty.storage.ms,1778595791424000000,1778595814654000000,38
jps.project.serializers.load.ms,1778595791424000000,1778595814654000000,13
workspaceModel.global.apply.state.to.project.ms,1778595791424000000,1778595814654000000,23
workspaceModel.mutableEntityStorage.modify.entity.ms,1778595791424000000,1778595814654000000,1
jps.module.iml.entities.serializer.load.entities.ms,1778595791424000000,1778595814654000000,8
workspaceModel.mutableEntityStorage.add.entity.ms,1778595791424000000,1778595814654000000,9
jps.global.get.library.by.name.ms,1778595791424000000,1778595814654000000,0
jps.facet.change.listener.before.change.events.ms,1778595791424000000,1778595814654000000,0
jps.save.changed.project.entities.ms,1778595791424000000,1778595814654000000,1
workspaceModel.moduleBridge.before.changed.ms,1778595791424000000,1778595814654000000,0
workspaceModel.load.cache.from.file.ms,1778595791424000000,1778595814654000000,63
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1778595791424000000,1778595814654000000,0
jps.save.global.entities.ms,1778595791424000000,1778595814654000000,9
jps.facet.change.listener.init.bridge.ms,1778595791424000000,1778595814654000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1778595791424000000,1778595814654000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1778595791424000000,1778595814654000000,0
jps.load.initial.state.ms,1778595791424000000,1778595814654000000,6
workspaceModel.moduleManagerBridge.load.module.ms,1778595791424000000,1778595814654000000,0
