# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
compiler.ArtifactManagerBridge.findArtifact.ms,1777473964790000000,1777473980308000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1777473964790000000,1777473980308000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777473964790000000,1777473980308000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1777473964790000000,1777473980308000000,1
compiler.ArtifactManagerBridge.addArtifact.ms,1777473964790000000,1777473980308000000,0
compiler.ArtifactManagerBridge.commit.ms,1777473964790000000,1777473980308000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777473964790000000,1777473980308000000,3
jps.global.get.library.by.name.ms,1777473964790000000,1777473980308000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1777473964790000000,1777473980308000000,4
jps.save.changed.project.entities.ms,1777473964790000000,1777473980308000000,0
workspaceModel.global.updates.ms,1777473964790000000,1777473980308000000,3
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777473964790000000,1777473980308000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777473964790000000,1777473980308000000,0
workspaceModel.moduleBridge.update.option.ms,1777473964790000000,1777473980308000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777473964790000000,1777473980308000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1777473964790000000,1777473980308000000,0
jps.global.initialize.library.bridges.ms,1777473964790000000,1777473980308000000,1
workspaceModel.load.cache.metadata.from.file.ms,1777473964790000000,1777473980308000000,10
jps.load.project.to.empty.storage.ms,1777473964790000000,1777473980308000000,38
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777473964790000000,1777473980308000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777473964790000000,1777473980308000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1777473964790000000,1777473980308000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1777473964790000000,1777473980308000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1777473964790000000,1777473980308000000,0
jps.artifact.entities.serializer.save.entities.ms,1777473964790000000,1777473980308000000,0
workspaceModel.mutableEntityStorage.instances.count,1777473964790000000,1777473980308000000,30
workspaceModel.do.save.caches.ms,1777473964790000000,1777473980308000000,24
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777473964790000000,1777473980308000000,0
