# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.threadCount,1777369839592000000,1777369873676000000,122
JVM.totalTimeToSafepointsMs,1777369839592000000,1777369873676000000,13
JVM.totalBytesAllocated,1777369839592000000,1777369873676000000,2509383976
JVM.maxThreadCount,1777369839592000000,1777369873676000000,124
MEM.ramMinusFileMappingsBytes,1777369839592000000,1777369873676000000,1208844288
MEM.fileMappingsRamBytes,1777369839592000000,1777369873676000000,446709760
JVM.totalCpuTimeMs,1777369839592000000,1777369873676000000,32590
MEM.ramBytes,1777369839592000000,1777369873676000000,1655554048
JVM.GC.collections,1777369839592000000,1777369873676000000,43
JVM.maxHeapBytes,1777369839592000000,1777369873676000000,2147483648
JVM.usedNativeBytes,1777369839592000000,1777369873676000000,433254816
JVM.totalDirectByteBuffersBytes,1777369839592000000,1777369873676000000,6066993
MEM.ramPlusSwapMinusFileMappingsBytes,1777369839592000000,1777369873676000000,1562087240
JVM.totalTimeAtSafepointsMs,1777369839592000000,1777369873676000000,279
JVM.usedHeapBytes,1777369839592000000,1777369873676000000,287547376
JVM.GC.collectionTimesMs,1777369839592000000,1777369873676000000,268
OS.loadAverage,1777369839592000000,1777369873676000000,2.51220703125
JVM.totalSafepointCount,1777369839592000000,1777369873676000000,278
JVM.newThreadsCount,1777369839592000000,1777369873676000000,156
JVM.committedHeapBytes,1777369839592000000,1777369873676000000,531628032
VFS.fileByIdCache.hits,1777369839592000000,1777369873676000000,3
VFS.fileChildByName,1777369839592000000,1777369873676000000,11431
VFS.invertedFileNameIndex.requests,1777369839592000000,1777369873676000000,4
VFS.fileByIdCache.misses,1777369839592000000,1777369873676000000,47361
Indexing.cache.totalCacheEvicted,1777369839592000000,1777369873676000000,2139
Indexes.stubs.lookupDuration90PMs,1777369839592000000,1777369873676000000,0.0
Indexes.entries.lookupDurationMaxMs,1777369839592000000,1777369873676000000,9.0
Indexes.allKeys.lookups,1777369839592000000,1777369873676000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1777369839592000000,1777369873676000000,0
Indexes.entries.lookupDurationAvgMs,1777369839592000000,1777369873676000000,0.6396396396396397
Indexing.totalTimeIndexersSleptMs,1777369839592000000,1777369873676000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1777369839592000000,1777369873676000000,0
Indexes.entries.lookupDuration90PMs,1777369839592000000,1777369873676000000,2.0
Indexing.writesQueuedAvg,1777369839592000000,1777369873676000000,0.0
Indexes.stubs.lookups,1777369839592000000,1777369873676000000,4065
Indexing.writer_3.totalTimeSpentWritingMs,1777369839592000000,1777369873676000000,0
Indexes.allKeys.lookupDuration90PMs,1777369839592000000,1777369873676000000,0.0
Indexing.writesQueuedMax,1777369839592000000,1777369873676000000,0
Indexing.cache.totalCacheMisses,1777369839592000000,1777369873676000000,2139
Indexing.writer_1.totalTimeSpentWritingMs,1777369839592000000,1777369873676000000,0
Indexes.allKeys.lookupDurationMaxMs,1777369839592000000,1777369873676000000,0.0
Indexes.stubs.lookupDurationAvgMs,1777369839592000000,1777369873676000000,0.04959687270950403
Indexes.allKeys.lookupDurationAvgMs,1777369839592000000,1777369873676000000,0.0
Indexing.cache.totalCacheAccesses,1777369839592000000,1777369873676000000,5335
Indexing.writesQueuedMin,1777369839592000000,1777369873676000000,0
Indexes.stubs.lookupDurationMaxMs,1777369839592000000,1777369873676000000,15.0
Indexes.entries.lookups,1777369839592000000,1777369873676000000,111
lexer.JAVA.time.ns,1777369839592000000,1777369873676000000,1525880
DiskQueryRelay.taskWaitingTotalTimeUs,1777369839592000000,1777369873676000000,850742
lexer.JAVA.size.bytes,1777369839592000000,1777369873676000000,14113
DiskQueryRelay.tasksRequested,1777369839592000000,1777369873676000000,1813
DiskQueryRelay.taskExecutionTotalTimeUs,1777369839592000000,1777369873676000000,131279
parser.JAVA.time.ns,1777369839592000000,1777369873676000000,27211581
parser.JAVA.size.bytes,1777369839592000000,1777369873676000000,14113
writeAction.wait.ms,1777369839592000000,1777369873676000000,9
writeAction.count,1777369839592000000,1777369873676000000,33
writeAction.median.wait.ms,1777369839592000000,1777369873676000000,0
writeAction.max.wait.ms,1777369839592000000,1777369873676000000,7
DiskQueryRelay.tasksExecuted,1777369839592000000,1777369873676000000,1131
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1777369839592000000,1777369873676000000,0
jps.apply.loaded.storage.ms,1777369839592000000,1777369873676000000,5
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777369839592000000,1777369873676000000,49
jps.library.entities.serializer.load.entities.ms,1777369839592000000,1777369873676000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1777369839592000000,1777369873676000000,0
workspaceModel.mutableEntityStorage.entities.ms,1777369839592000000,1777369873676000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777369839592000000,1777369873676000000,0
jps.global.get.library.ms,1777369839592000000,1777369873676000000,0
workspaceModel.load.cache.metadata.from.file.ms,1777369839592000000,1777369873676000000,8
workspaceModel.save.cache.to.file.ms,1777369839592000000,1777369873676000000,28
jps.global.handle.changed.events.ms,1777369839592000000,1777369873676000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777369839592000000,1777369873676000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777369839592000000,1777369873676000000,80
jps.reload.project.entities.ms,1777369839592000000,1777369873676000000,0
workspaceModel.orphan.listener.update.ms,1777369839592000000,1777369873676000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1777369839592000000,1777369873676000000,1
jps.save.changed.project.entities.ms,1777369839592000000,1777369873676000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1777369839592000000,1777369873676000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1777369839592000000,1777369873676000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1777369839592000000,1777369873676000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777369839592000000,1777369873676000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777369839592000000,1777369873676000000,0
jps.artifact.entities.serializer.load.entities.ms,1777369839592000000,1777369873676000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777369839592000000,1777369873676000000,2
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777369839592000000,1777369873676000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1777369839592000000,1777369873676000000,0
jps.global.get.library.by.name.ms,1777369839592000000,1777369873676000000,0
workspaceModel.global.updates.count,1777369839592000000,1777369873676000000,1
jps.facet.change.listener.before.change.events.ms,1777369839592000000,1777369873676000000,0
workspaceModel.global.apply.state.to.project.ms,1777369839592000000,1777369873676000000,23
workspaceModel.moduleBridge.before.changed.ms,1777369839592000000,1777369873676000000,0
jps.module.iml.entities.serializer.load.entities.ms,1777369839592000000,1777369873676000000,10
workspaceModel.mutableEntityStorage.add.entity.ms,1777369839592000000,1777369873676000000,7
jps.load.project.to.empty.storage.ms,1777369839592000000,1777369873676000000,38
jps.app.storage.content.writer.save.component.ms,1777369839592000000,1777369873676000000,8
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777369839592000000,1777369873676000000,0
workspaceModel.load.cache.from.file.ms,1777369839592000000,1777369873676000000,64
workspaceModel.global.updates.ms,1777369839592000000,1777369873676000000,3
