# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.totalDirectByteBuffersBytes,1778594891102000000,1778594949742000000,6151641
JVM.totalTimeToSafepointsMs,1778594891102000000,1778594949742000000,35
JVM.maxThreadCount,1778594891102000000,1778594949742000000,126
JVM.maxHeapBytes,1778594891102000000,1778594949742000000,2147483648
MEM.ramMinusFileMappingsBytes,1778594891102000000,1778594949742000000,1052966912
MEM.ramPlusSwapMinusFileMappingsBytes,1778594891102000000,1778594949742000000,1472614096
OS.loadAverage,1778594891102000000,1778594949742000000,2.1005859375
JVM.newThreadsCount,1778594891102000000,1778594949742000000,146
JVM.GC.collections,1778594891102000000,1778594949742000000,46
JVM.totalSafepointCount,1778594891102000000,1778594949742000000,355
JVM.committedHeapBytes,1778594891102000000,1778594949742000000,505413632
JVM.totalBytesAllocated,1778594891102000000,1778594949742000000,2494814000
JVM.GC.collectionTimesMs,1778594891102000000,1778594949742000000,231
JVM.usedHeapBytes,1778594891102000000,1778594949742000000,285083432
MEM.fileMappingsRamBytes,1778594891102000000,1778594949742000000,419774464
JVM.usedNativeBytes,1778594891102000000,1778594949742000000,384982232
MEM.ramBytes,1778594891102000000,1778594949742000000,1472823296
JVM.totalTimeAtSafepointsMs,1778594891102000000,1778594949742000000,243
JVM.totalCpuTimeMs,1778594891102000000,1778594949742000000,32067
JVM.threadCount,1778594891102000000,1778594949742000000,124
compiler.ArtifactManagerBridge.commit.ms,1778594891102000000,1778594949742000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1778594891102000000,1778594949742000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1778594891102000000,1778594949742000000,1
compiler.ArtifactManagerBridge.getArtifacts.ms,1778594891102000000,1778594949742000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1778594891102000000,1778594949742000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1778594891102000000,1778594949742000000,3
compiler.ArtifactManagerBridge.dropMappings.ms,1778594891102000000,1778594949742000000,0
parser.JAVA.size.bytes,1778594891102000000,1778594949742000000,7977
writeAction.max.wait.ms,1778594891102000000,1778594949742000000,7
DiskQueryRelay.taskExecutionTotalTimeUs,1778594891102000000,1778594949742000000,101086
writeAction.wait.ms,1778594891102000000,1778594949742000000,8
DiskQueryRelay.tasksExecuted,1778594891102000000,1778594949742000000,226
writeAction.count,1778594891102000000,1778594949742000000,12
lexer.JAVA.time.ns,1778594891102000000,1778594949742000000,1034667
parser.JAVA.time.ns,1778594891102000000,1778594949742000000,12087708
DiskQueryRelay.taskWaitingTotalTimeUs,1778594891102000000,1778594949742000000,165456
lexer.JAVA.size.bytes,1778594891102000000,1778594949742000000,7977
DiskQueryRelay.tasksRequested,1778594891102000000,1778594949742000000,714
writeAction.median.wait.ms,1778594891102000000,1778594949742000000,0
DirectByteBufferAllocator.hits,1778594891102000000,1778594949742000000,3
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1778594891102000000,1778594949742000000,41959424
FilePageCache.disposedBuffers,1778594891102000000,1778594949742000000,229
FilePageCache.maxRegisteredFiles,1778594891102000000,1778594949742000000,538
FileChannelInterruptsRetryer.totalRetriedAttempts,1778594891102000000,1778594949742000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1778594891102000000,1778594949742000000,0
FilePageCache.pageFastCacheHits,1778594891102000000,1778594949742000000,4665
DirectByteBufferAllocator.disposed,1778594891102000000,1778594949742000000,226
DirectByteBufferAllocator.misses,1778594891102000000,1778594949742000000,226
FilePageCache.pageHits,1778594891102000000,1778594949742000000,0
MappedFileStorage.storages,1778594891102000000,1778594949742000000,0
FilePageCache.totalPageDisposalsUs,1778594891102000000,1778594949742000000,364
DirectByteBufferAllocator.reclaimed,1778594891102000000,1778594949742000000,45
StorageLockContext.competingThreads.90P,1778594891102000000,1778594949742000000,0
FilePageCache.capacityInBytes,1778594891102000000,1778594949742000000,629145600
FilePageCache.totalPageLoadsUs,1778594891102000000,1778594949742000000,180968
StorageLockContext.competingThreads.avg,1778594891102000000,1778594949742000000,0.0
FilePageCache.pageLoads,1778594891102000000,1778594949742000000,229
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1778594891102000000,1778594949742000000,0
FilePageCache.uncachedFileAccess,1778594891102000000,1778594949742000000,141
FilePageCache.maxCacheSizeInBytes,1778594891102000000,1778594949742000000,234897408
StorageLockContext.competingThreads.max,1778594891102000000,1778594949742000000,0
MappedFileStorage.totalBytesMapped,1778594891102000000,1778594949742000000,0
MappedFileStorage.totalPagesMapped,1778594891102000000,1778594949742000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1778594891102000000,1778594949742000000,9132
VFS.fileByIdCache.misses,1778594891102000000,1778594949742000000,30659
VFS.invertedFileNameIndex.requests,1778594891102000000,1778594949742000000,8
VFS.fileChildByName,1778594891102000000,1778594949742000000,4752
VFS.fileByIdCache.hits,1778594891102000000,1778594949742000000,0
Indexes.stubs.lookupDurationAvgMs,1778594891102000000,1778594949742000000,0.10782241014799154
Indexes.allKeys.lookupDuration90PMs,1778594891102000000,1778594949742000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1778594891102000000,1778594949742000000,0
Indexes.entries.lookups,1778594891102000000,1778594949742000000,56
Indexes.entries.lookupDuration90PMs,1778594891102000000,1778594949742000000,3.0
Indexing.totalTimeIndexersSleptMs,1778594891102000000,1778594949742000000,0
Indexes.entries.lookupDurationAvgMs,1778594891102000000,1778594949742000000,0.8214285714285714
Indexes.stubs.lookups,1778594891102000000,1778594949742000000,1871
Indexing.cache.totalCacheAccesses,1778594891102000000,1778594949742000000,2730
Indexing.writer_3.totalTimeSpentWritingMs,1778594891102000000,1778594949742000000,0
Indexes.stubs.lookupDuration90PMs,1778594891102000000,1778594949742000000,0.0
Indexes.allKeys.lookups,1778594891102000000,1778594949742000000,0
Indexing.cache.totalCacheMisses,1778594891102000000,1778594949742000000,1043
Indexing.writer_2.totalTimeSpentWritingMs,1778594891102000000,1778594949742000000,0
Indexes.allKeys.lookupDurationMaxMs,1778594891102000000,1778594949742000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1778594891102000000,1778594949742000000,0.0
Indexing.writesQueuedAvg,1778594891102000000,1778594949742000000,0.0
Indexing.writesQueuedMin,1778594891102000000,1778594949742000000,0
Indexing.writesQueuedMax,1778594891102000000,1778594949742000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1778594891102000000,1778594949742000000,0
Indexes.stubs.lookupDurationMaxMs,1778594891102000000,1778594949742000000,43.0
Indexing.cache.totalCacheEvicted,1778594891102000000,1778594949742000000,1043
Indexes.entries.lookupDurationMaxMs,1778594891102000000,1778594949742000000,6.0
jps.global.initialize.library.bridges.ms,1778594891102000000,1778594949742000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1778594891102000000,1778594949742000000,1
jps.load.project.to.empty.storage.ms,1778594891102000000,1778594949742000000,41
jps.facet.change.listener.before.change.events.ms,1778594891102000000,1778594949742000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1778594891102000000,1778594949742000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1778594891102000000,1778594949742000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1778594891102000000,1778594949742000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1778594891102000000,1778594949742000000,0
workspaceModel.do.save.caches.ms,1778594891102000000,1778594949742000000,28
jps.module.iml.entities.serializer.load.entities.ms,1778594891102000000,1778594949742000000,9
jps.app.storage.content.writer.save.component.ms,1778594891102000000,1778594949742000000,8
workspaceModel.moduleBridgeLoader.loading.modules.ms,1778594891102000000,1778594949742000000,82
workspaceModel.mutableEntityStorage.replace.by.source.ms,1778594891102000000,1778594949742000000,7
jps.save.changed.project.entities.ms,1778594891102000000,1778594949742000000,0
workspaceModel.load.cache.metadata.from.file.ms,1778594891102000000,1778594949742000000,7
workspaceModel.moduleManagerBridge.load.module.ms,1778594891102000000,1778594949742000000,0
jps.storage.jps.conf.reader.load.component.ms,1778594891102000000,1778594949742000000,2
workspaceModel.global.updates.count,1778594891102000000,1778594949742000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1778594891102000000,1778594949742000000,1
workspaceModel.global.updates.ms,1778594891102000000,1778594949742000000,4
jps.module.iml.entities.serializer.save.entities.ms,1778594891102000000,1778594949742000000,0
workspaceModel.save.cache.to.file.ms,1778594891102000000,1778594949742000000,31
jps.global.handle.changed.events.ms,1778594891102000000,1778594949742000000,0
workspaceModel.global.apply.state.to.project.ms,1778594891102000000,1778594949742000000,23
jps.load.initial.state.ms,1778594891102000000,1778594949742000000,7
workspaceModel.mutableEntityStorage.to.snapshot.ms,1778594891102000000,1778594949742000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1778594891102000000,1778594949742000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1778594891102000000,1778594949742000000,7
workspaceModel.mutableEntityStorage.entities.by.source.ms,1778594891102000000,1778594949742000000,0
jps.facet.change.listener.process.change.events.ms,1778594891102000000,1778594949742000000,0
jps.global.get.library.by.name.ms,1778594891102000000,1778594949742000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1778594891102000000,1778594949742000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1778594891102000000,1778594949742000000,52
jps.project.serializers.load.ms,1778594891102000000,1778594949742000000,14
workspaceModel.mutableEntityStorage.instances.count,1778594891102000000,1778594949742000000,30
workspaceModel.orphan.listener.update.ms,1778594891102000000,1778594949742000000,1
jps.global.initialize.library.bridges.after.loading.ms,1778594891102000000,1778594949742000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1778594891102000000,1778594949742000000,1
jps.apply.loaded.storage.ms,1778594891102000000,1778594949742000000,18942
jps.library.entities.serializer.save.entities.ms,1778594891102000000,1778594949742000000,0
jps.reload.project.entities.ms,1778594891102000000,1778594949742000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1778594891102000000,1778594949742000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1778594891102000000,1778594949742000000,3
jps.library.entities.serializer.load.entities.ms,1778594891102000000,1778594949742000000,0
jps.global.get.libraries.ms,1778594891102000000,1778594949742000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1778594891102000000,1778594949742000000,1
jps.global.handle.before.change.events.ms,1778594891102000000,1778594949742000000,0
jps.global.get.library.ms,1778594891102000000,1778594949742000000,0
jps.save.global.entities.ms,1778594891102000000,1778594949742000000,16
jps.artifact.entities.serializer.load.entities.ms,1778594891102000000,1778594949742000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1778594891102000000,1778594949742000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1778594891102000000,1778594949742000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1778594891102000000,1778594949742000000,0
workspaceModel.moduleBridge.before.changed.ms,1778594891102000000,1778594949742000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1778594891102000000,1778594949742000000,0
workspaceModel.load.cache.from.file.ms,1778594891102000000,1778594949742000000,67
jps.artifact.entities.serializer.save.entities.ms,1778594891102000000,1778594949742000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1778594891102000000,1778594949742000000,0
workspaceModel.sync.entities.ms,1778594891102000000,1778594949742000000,0
jps.facet.change.listener.init.bridge.ms,1778594891102000000,1778594949742000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1778594891102000000,1778594949742000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1778594891102000000,1778594949742000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1778594891102000000,1778594949742000000,18985
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1778594891102000000,1778594949742000000,0
workspaceModel.moduleBridge.update.option.ms,1778594891102000000,1778594949742000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1778594891102000000,1778594949742000000,0
jps.project.serializers.save.ms,1778594891102000000,1778594949742000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1778594891102000000,1778594949742000000,0
workspaceModel.mutableEntityStorage.entities.ms,1778594891102000000,1778594949742000000,1
jps.app.storage.content.reader.load.component.ms,1778594891102000000,1778594949742000000,5
workspaceModel.global.apply.state.to.project.builder.ms,1778594891102000000,1778594949742000000,2
cacheStateStorage.get.duration,1778594891102000000,1778594949742000000,46
cacheStateStorage.set.counter,1778594891102000000,1778594949742000000,3
cacheStateStorage.get.counter,1778594891102000000,1778594949742000000,20
cacheStateStorage.set.duration,1778594891102000000,1778594949742000000,11
workspaceModel.cachedValueWithParameters.from.cache.count,1778594891102000000,1778594949742000000,0
workspaceModel.updates.precise.ms,1778594891102000000,1778594949742000000,5
workspaceModel.on.changed.ms,1778594891102000000,1778594949742000000,6
workspaceModel.cachedValue.from.cache.count,1778594891102000000,1778594949742000000,232
workspaceModel.workspaceFileIndexData.processFileSets.ms,1778594891102000000,1778594949742000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1778594891102000000,1778594949742000000,0
