# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.dispatchTimeMaxNs,1777473035521000000,1777473059845000000,0
FlushQueue.executionTimeAvgNs,1777473035521000000,1777473059845000000,0.0
ReadAction.executionsCount,1777473035521000000,1777473059845000000,110789
AWTEventQueue.eventsDispatched,1777473035521000000,1777473059845000000,0
FlushQueue.waitingTimeMaxNs,1777473035521000000,1777473059845000000,0
NonBlockingReadAction.finalizedExecutionsCount,1777473035521000000,1777473059845000000,341
FlushQueue.waitingTime90PNs,1777473035521000000,1777473059845000000,0
NonBlockingReadAction.failedExecutionTimeUs,1777473035521000000,1777473059845000000,100582
AWTEventQueue.dispatchTimeTotalNS,1777473035521000000,1777473059845000000,3180183475
FlushQueue.queueSizeAvg,1777473035521000000,1777473059845000000,0.0
FlushQueue.executionTimeMaxNs,1777473035521000000,1777473059845000000,0
FlushQueue.queueSizeMax,1777473035521000000,1777473059845000000,0
FlushQueue.tasksExecuted,1777473035521000000,1777473059845000000,0
AWTEventQueue.dispatchTimeAvgNs,1777473035521000000,1777473059845000000,0.0
FlushQueue.executionTime90PNs,1777473035521000000,1777473059845000000,0
NonBlockingReadAction.failedExecutionsCount,1777473035521000000,1777473059845000000,6
AWTEventQueue.dispatchTime90PNs,1777473035521000000,1777473059845000000,0
FlushQueue.queueSize90P,1777473035521000000,1777473059845000000,0
WriteAction.executionsCount,1777473035521000000,1777473059845000000,12
FlushQueue.waitingTimeAvgNs,1777473035521000000,1777473059845000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1777473035521000000,1777473059845000000,299926
compiler.ArtifactManagerBridge.initBridges.ms,1777473035521000000,1777473059845000000,1
compiler.ArtifactManagerBridge.addArtifact.ms,1777473035521000000,1777473059845000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1777473035521000000,1777473059845000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777473035521000000,1777473059845000000,2
compiler.ArtifactManagerBridge.findArtifact.ms,1777473035521000000,1777473059845000000,0
compiler.ArtifactManagerBridge.commit.ms,1777473035521000000,1777473059845000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777473035521000000,1777473059845000000,0
cacheStateStorage.get.counter,1777473035521000000,1777473059845000000,21
cacheStateStorage.set.duration,1777473035521000000,1777473059845000000,12
cacheStateStorage.get.duration,1777473035521000000,1777473059845000000,57
cacheStateStorage.set.counter,1777473035521000000,1777473059845000000,5
jps.artifact.entities.serializer.save.entities.ms,1777473035521000000,1777473059845000000,0
jps.artifact.entities.serializer.load.entities.ms,1777473035521000000,1777473059845000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777473035521000000,1777473059845000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1777473035521000000,1777473059845000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1777473035521000000,1777473059845000000,8
workspaceModel.do.save.caches.ms,1777473035521000000,1777473059845000000,21
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777473035521000000,1777473059845000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1777473035521000000,1777473059845000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777473035521000000,1777473059845000000,0
jps.save.global.entities.ms,1777473035521000000,1777473059845000000,20
jps.app.storage.content.reader.load.component.ms,1777473035521000000,1777473059845000000,5
workspaceModel.mutableEntityStorage.remove.entity.ms,1777473035521000000,1777473059845000000,0
jps.facet.change.listener.init.bridge.ms,1777473035521000000,1777473059845000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1777473035521000000,1777473059845000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1777473035521000000,1777473059845000000,3
workspaceModel.load.cache.metadata.from.file.ms,1777473035521000000,1777473059845000000,7
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777473035521000000,1777473059845000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777473035521000000,1777473059845000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777473035521000000,1777473059845000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1777473035521000000,1777473059845000000,0
jps.module.iml.entities.serializer.load.entities.ms,1777473035521000000,1777473059845000000,5
jps.global.initialize.library.bridges.after.loading.ms,1777473035521000000,1777473059845000000,1
jps.project.serializers.load.ms,1777473035521000000,1777473059845000000,9
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777473035521000000,1777473059845000000,42
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777473035521000000,1777473059845000000,2
jps.facet.change.listener.process.change.events.ms,1777473035521000000,1777473059845000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1777473035521000000,1777473059845000000,1
