# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.waitingTimeMaxNs,1777327520584000000,1777327580593000000,1115684863
AWTEventQueue.dispatchTimeMaxNs,1777327520584000000,1777327580593000000,1023410175
FlushQueue.waitingTimeAvgNs,1777327520584000000,1777327580593000000,2.450027859079602E7
NonBlockingReadAction.failedExecutionTimeUs,1777327520584000000,1777327580593000000,156565
ReadAction.executionsCount,1777327520584000000,1777327580593000000,139797
FlushQueue.queueSizeMax,1777327520584000000,1777327580593000000,59
FlushQueue.executionTime90PNs,1777327520584000000,1777327580593000000,356351
AWTEventQueue.dispatchTime90PNs,1777327520584000000,1777327580593000000,811007
AWTEventQueue.dispatchTimeTotalNS,1777327520584000000,1777327580593000000,4077108552
NonBlockingReadAction.finalizedExecutionTimeUs,1777327520584000000,1777327580593000000,120071
FlushQueue.executionTimeAvgNs,1777327520584000000,1777327580593000000,778889.6977611941
FlushQueue.executionTimeMaxNs,1777327520584000000,1777327580593000000,310378495
FlushQueue.waitingTime90PNs,1777327520584000000,1777327580593000000,73924607
FlushQueue.tasksExecuted,1777327520584000000,1777327580593000000,1608
WriteAction.executionsCount,1777327520584000000,1777327580593000000,9
AWTEventQueue.eventsDispatched,1777327520584000000,1777327580593000000,4618
FlushQueue.queueSizeAvg,1777327520584000000,1777327580593000000,8.234452736318408
NonBlockingReadAction.finalizedExecutionsCount,1777327520584000000,1777327580593000000,260
AWTEventQueue.dispatchTimeAvgNs,1777327520584000000,1777327580593000000,883098.453009961
FlushQueue.queueSize90P,1777327520584000000,1777327580593000000,30
NonBlockingReadAction.failedExecutionsCount,1777327520584000000,1777327580593000000,5
jps.facet.change.listener.init.bridge.ms,1777327520584000000,1777327580593000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1777327520584000000,1777327580593000000,0
workspaceModel.save.cache.to.file.ms,1777327520584000000,1777327580593000000,19
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777327520584000000,1777327580593000000,0
workspaceModel.load.cache.metadata.from.file.ms,1777327520584000000,1777327580593000000,7
workspaceModel.mutableEntityStorage.modify.entity.ms,1777327520584000000,1777327580593000000,1
jps.facet.change.listener.process.change.events.ms,1777327520584000000,1777327580593000000,0
workspaceModel.orphan.listener.update.ms,1777327520584000000,1777327580593000000,1
jps.module.iml.entities.serializer.save.entities.ms,1777327520584000000,1777327580593000000,0
workspaceModel.load.cache.from.file.ms,1777327520584000000,1777327580593000000,62
