# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.GC.collectionTimesMs,1777364606257000000,1777364625925000000,75
JVM.totalBytesAllocated,1777364606257000000,1777364625925000000,2052030656
JVM.maxNativeBytes,1777364606257000000,1777364625925000000,-1
JVM.usedNativeBytes,1777364606257000000,1777364625925000000,373250240
JVM.threadCount,1777364606257000000,1777364625925000000,123
JVM.maxHeapBytes,1777364606257000000,1777364625925000000,2147483648
JVM.GC.collections,1777364606257000000,1777364625925000000,21
OS.loadAverage,1777364606257000000,1777364625925000000,4.74267578125
JVM.usedHeapBytes,1777364606257000000,1777364625925000000,469909504
JVM.totalCpuTimeMs,1777364606257000000,1777364625925000000,26931
NonBlockingReadAction.finalizedExecutionTimeUs,1777364606257000000,1777364625925000000,201447
FlushQueue.queueSizeMax,1777364606257000000,1777364625925000000,0
FlushQueue.executionTimeAvgNs,1777364606257000000,1777364625925000000,0.0
NonBlockingReadAction.failedExecutionsCount,1777364606257000000,1777364625925000000,3
NonBlockingReadAction.finalizedExecutionsCount,1777364606257000000,1777364625925000000,534
FlushQueue.queueSize90P,1777364606257000000,1777364625925000000,0
AWTEventQueue.eventsDispatched,1777364606257000000,1777364625925000000,0
FlushQueue.waitingTimeMaxNs,1777364606257000000,1777364625925000000,0
FlushQueue.executionTime90PNs,1777364606257000000,1777364625925000000,0
AWTEventQueue.dispatchTime90PNs,1777364606257000000,1777364625925000000,0
ReadAction.executionsCount,1777364606257000000,1777364625925000000,170673
FlushQueue.executionTimeMaxNs,1777364606257000000,1777364625925000000,0
WriteAction.executionsCount,1777364606257000000,1777364625925000000,9
FlushQueue.waitingTime90PNs,1777364606257000000,1777364625925000000,0
NonBlockingReadAction.failedExecutionTimeUs,1777364606257000000,1777364625925000000,87477
AWTEventQueue.dispatchTimeAvgNs,1777364606257000000,1777364625925000000,0.0
FlushQueue.tasksExecuted,1777364606257000000,1777364625925000000,0
FlushQueue.queueSizeAvg,1777364606257000000,1777364625925000000,0.0
AWTEventQueue.dispatchTimeMaxNs,1777364606257000000,1777364625925000000,0
FlushQueue.waitingTimeAvgNs,1777364606257000000,1777364625925000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1777364606257000000,1777364625925000000,2852490289
workspaceModel.global.updates.ms,1777364606257000000,1777364625925000000,0
jps.storage.jps.conf.reader.load.component.ms,1777364606257000000,1777364625925000000,4
workspaceModel.mutableEntityStorage.add.diff.ms,1777364606257000000,1777364625925000000,2
workspaceModel.moduleManagerBridge.build.module.graph.ms,1777364606257000000,1777364625925000000,2
jps.global.initialize.library.bridges.ms,1777364606257000000,1777364625925000000,0
jps.reload.project.entities.ms,1777364606257000000,1777364625925000000,0
jps.app.storage.content.writer.save.component.ms,1777364606257000000,1777364625925000000,0
jps.load.initial.state.ms,1777364606257000000,1777364625925000000,2
jps.artifact.entities.serializer.load.entities.ms,1777364606257000000,1777364625925000000,0
jps.facet.change.listener.init.bridge.ms,1777364606257000000,1777364625925000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1777364606257000000,1777364625925000000,0
jps.project.serializers.save.ms,1777364606257000000,1777364625925000000,1
jps.artifact.entities.serializer.save.entities.ms,1777364606257000000,1777364625925000000,0
workspaceModel.orphan.listener.update.ms,1777364606257000000,1777364625925000000,1
jps.facet.change.listener.before.change.events.ms,1777364606257000000,1777364625925000000,0
jps.global.handle.before.change.events.ms,1777364606257000000,1777364625925000000,0
jps.facet.change.listener.process.change.events.ms,1777364606257000000,1777364625925000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1777364606257000000,1777364625925000000,4
jps.global.initialize.library.bridges.after.loading.ms,1777364606257000000,1777364625925000000,0
