# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.dispatchTimeAvgNs,1777364841426000000,1777364901434000000,458500.7205952625
FlushQueue.queueSizeMax,1777364841426000000,1777364901434000000,61
FlushQueue.executionTimeAvgNs,1777364841426000000,1777364901434000000,562110.161727775
AWTEventQueue.dispatchTimeTotalNS,1777364841426000000,1777364901434000000,6718452286
FlushQueue.executionTimeMaxNs,1777364841426000000,1777364901434000000,126877695
FlushQueue.executionTime90PNs,1777364841426000000,1777364901434000000,288767
FlushQueue.waitingTimeAvgNs,1777364841426000000,1777364901434000000,2.602881400100452E7
WriteAction.executionsCount,1777364841426000000,1777364901434000000,11
FlushQueue.queueSizeAvg,1777364841426000000,1777364901434000000,8.254645906579608
NonBlockingReadAction.finalizedExecutionsCount,1777364841426000000,1777364901434000000,28
FlushQueue.tasksExecuted,1777364841426000000,1777364901434000000,1991
NonBlockingReadAction.finalizedExecutionTimeUs,1777364841426000000,1777364901434000000,85369
NonBlockingReadAction.failedExecutionsCount,1777364841426000000,1777364901434000000,2
FlushQueue.queueSize90P,1777364841426000000,1777364901434000000,32
NonBlockingReadAction.failedExecutionTimeUs,1777364841426000000,1777364901434000000,74723
FlushQueue.waitingTime90PNs,1777364841426000000,1777364901434000000,71303167
ReadAction.executionsCount,1777364841426000000,1777364901434000000,72595
AWTEventQueue.dispatchTime90PNs,1777364841426000000,1777364901434000000,774143
AWTEventQueue.eventsDispatched,1777364841426000000,1777364901434000000,14649
FlushQueue.waitingTimeMaxNs,1777364841426000000,1777364901434000000,826277887
AWTEventQueue.dispatchTimeMaxNs,1777364841426000000,1777364901434000000,830472191
workspaceModel.updates.ms,1777364841426000000,1777364901434000000,35
workspaceModel.updates.count,1777364841426000000,1777364901434000000,3
workspaceModel.pre.handlers.ms,1777364841426000000,1777364901434000000,1
workspaceModel.initializing.ms,1777364841426000000,1777364901434000000,1
workspaceModel.updates.precise.ms,1777364841426000000,1777364901434000000,9
workspaceModel.init.bridges.ms,1777364841426000000,1777364901434000000,1
workspaceModel.update.unloaded.entities.ms,1777364841426000000,1777364901434000000,0
workspaceModel.to.snapshot.ms,1777364841426000000,1777364901434000000,0
workspaceModel.loading.total.ms,1777364841426000000,1777364901434000000,99
workspaceModel.check.recursive.update.ms,1777364841426000000,1777364901434000000,0
workspaceModel.replace.project.model.ms,1777364841426000000,1777364901434000000,0
workspaceModel.collect.changes.ms,1777364841426000000,1777364901434000000,0
workspaceModel.loading.from.cache.ms,1777364841426000000,1777364901434000000,90
JVM.totalBytesAllocated,1777364841426000000,1777364901434000000,1812425800
JVM.GC.collectionTimesMs,1777364841426000000,1777364901434000000,75
OS.loadAverage,1777364841426000000,1777364901434000000,2.13525390625
JVM.GC.collections,1777364841426000000,1777364901434000000,21
JVM.usedNativeBytes,1777364841426000000,1777364901434000000,340038864
JVM.maxNativeBytes,1777364841426000000,1777364901434000000,-1
JVM.threadCount,1777364841426000000,1777364901434000000,123
JVM.usedHeapBytes,1777364841426000000,1777364901434000000,310107184
JVM.maxHeapBytes,1777364841426000000,1777364901434000000,2147483648
JVM.totalCpuTimeMs,1777364841426000000,1777364901434000000,38487
Indexes.stubs.lookupDurationMaxMs,1777364841426000000,1777364901434000000,47.0
Indexes.stubs.lookupDurationAvgMs,1777364841426000000,1777364901434000000,0.14836223506743737
Indexes.stubs.lookups,1777364841426000000,1777364901434000000,1038.0
