# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.updates.precise.ms,1777364777130000000,1777364795942000000,8
workspaceModel.loading.from.cache.ms,1777364777130000000,1777364795942000000,55
workspaceModel.loading.total.ms,1777364777130000000,1777364795942000000,61
workspaceModel.replace.project.model.ms,1777364777130000000,1777364795942000000,0
workspaceModel.collect.changes.ms,1777364777130000000,1777364795942000000,0
workspaceModel.update.unloaded.entities.ms,1777364777130000000,1777364795942000000,0
workspaceModel.to.snapshot.ms,1777364777130000000,1777364795942000000,0
workspaceModel.init.bridges.ms,1777364777130000000,1777364795942000000,0
workspaceModel.updates.ms,1777364777130000000,1777364795942000000,21
workspaceModel.updates.count,1777364777130000000,1777364795942000000,3
workspaceModel.initializing.ms,1777364777130000000,1777364795942000000,0
workspaceModel.pre.handlers.ms,1777364777130000000,1777364795942000000,0
workspaceModel.check.recursive.update.ms,1777364777130000000,1777364795942000000,0
OS.loadAverage,1777364777130000000,1777364795942000000,2.7529296875
JVM.totalBytesAllocated,1777364777130000000,1777364795942000000,1869416272
JVM.GC.collections,1777364777130000000,1777364795942000000,23
JVM.totalCpuTimeMs,1777364777130000000,1777364795942000000,22840
JVM.usedNativeBytes,1777364777130000000,1777364795942000000,348403432
JVM.threadCount,1777364777130000000,1777364795942000000,124
JVM.GC.collectionTimesMs,1777364777130000000,1777364795942000000,71
JVM.usedHeapBytes,1777364777130000000,1777364795942000000,535011840
JVM.maxHeapBytes,1777364777130000000,1777364795942000000,2147483648
JVM.maxNativeBytes,1777364777130000000,1777364795942000000,-1
workspaceModel.moduleManagerBridge.get.modules.ms,1777364777130000000,1777364795942000000,0
jps.facet.change.listener.before.change.events.ms,1777364777130000000,1777364795942000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777364777130000000,1777364795942000000,0
jps.apply.loaded.storage.ms,1777364777130000000,1777364795942000000,7
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777364777130000000,1777364795942000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777364777130000000,1777364795942000000,105
workspaceModel.sync.entities.ms,1777364777130000000,1777364795942000000,0
jps.project.serializers.save.ms,1777364777130000000,1777364795942000000,0
jps.global.get.libraries.ms,1777364777130000000,1777364795942000000,0
workspaceModel.orphan.listener.update.ms,1777364777130000000,1777364795942000000,0
jps.app.storage.content.reader.load.component.ms,1777364777130000000,1777364795942000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777364777130000000,1777364795942000000,0
workspaceModel.load.cache.from.file.ms,1777364777130000000,1777364795942000000,53
workspaceModel.mutableEntityStorage.collect.changes.ms,1777364777130000000,1777364795942000000,0
workspaceModel.global.updates.count,1777364777130000000,1777364795942000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1777364777130000000,1777364795942000000,3
jps.global.handle.changed.events.ms,1777364777130000000,1777364795942000000,0
jps.project.serializers.load.ms,1777364777130000000,1777364795942000000,12
workspaceModel.moduleBridge.before.changed.ms,1777364777130000000,1777364795942000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1777364777130000000,1777364795942000000,50
jps.global.initialize.library.bridges.ms,1777364777130000000,1777364795942000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1777364777130000000,1777364795942000000,0
jps.global.get.library.by.name.ms,1777364777130000000,1777364795942000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777364777130000000,1777364795942000000,14
workspaceModel.save.cache.to.file.ms,1777364777130000000,1777364795942000000,20
jps.storage.jps.conf.reader.load.component.ms,1777364777130000000,1777364795942000000,8
jps.global.initialize.library.bridges.after.loading.ms,1777364777130000000,1777364795942000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1777364777130000000,1777364795942000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1777364777130000000,1777364795942000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1777364777130000000,1777364795942000000,0
workspaceModel.global.updates.ms,1777364777130000000,1777364795942000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1777364777130000000,1777364795942000000,7
workspaceModel.moduleManagerBridge.build.module.graph.ms,1777364777130000000,1777364795942000000,3
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777364777130000000,1777364795942000000,0
jps.library.entities.serializer.save.entities.ms,1777364777130000000,1777364795942000000,0
workspaceModel.mutableEntityStorage.entities.ms,1777364777130000000,1777364795942000000,0
workspaceModel.global.apply.state.to.project.ms,1777364777130000000,1777364795942000000,13
jps.module.iml.entities.serializer.save.entities.ms,1777364777130000000,1777364795942000000,0
jps.artifact.entities.serializer.save.entities.ms,1777364777130000000,1777364795942000000,0
jps.save.changed.project.entities.ms,1777364777130000000,1777364795942000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777364777130000000,1777364795942000000,0
workspaceModel.load.cache.metadata.from.file.ms,1777364777130000000,1777364795942000000,10
workspaceModel.mutableEntityStorage.add.diff.ms,1777364777130000000,1777364795942000000,3
jps.global.handle.before.change.events.ms,1777364777130000000,1777364795942000000,0
workspaceModel.moduleBridge.update.option.ms,1777364777130000000,1777364795942000000,0
jps.library.entities.serializer.load.entities.ms,1777364777130000000,1777364795942000000,0
jps.facet.change.listener.init.bridge.ms,1777364777130000000,1777364795942000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777364777130000000,1777364795942000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1777364777130000000,1777364795942000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1777364777130000000,1777364795942000000,0
jps.reload.project.entities.ms,1777364777130000000,1777364795942000000,0
jps.load.project.to.empty.storage.ms,1777364777130000000,1777364795942000000,41
workspaceModel.mutableEntityStorage.modify.entity.ms,1777364777130000000,1777364795942000000,0
jps.load.initial.state.ms,1777364777130000000,1777364795942000000,2
jps.global.get.library.ms,1777364777130000000,1777364795942000000,0
jps.artifact.entities.serializer.load.entities.ms,1777364777130000000,1777364795942000000,0
jps.save.global.entities.ms,1777364777130000000,1777364795942000000,0
jps.module.iml.entities.serializer.load.entities.ms,1777364777130000000,1777364795942000000,5
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777364777130000000,1777364795942000000,0
jps.facet.change.listener.process.change.events.ms,1777364777130000000,1777364795942000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777364777130000000,1777364795942000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777364777130000000,1777364795942000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1777364777130000000,1777364795942000000,5
ReadAction.executionsCount,1777364777130000000,1777364795942000000,93165
FlushQueue.tasksExecuted,1777364777130000000,1777364795942000000,0
FlushQueue.queueSizeMax,1777364777130000000,1777364795942000000,0
AWTEventQueue.dispatchTimeMaxNs,1777364777130000000,1777364795942000000,0
AWTEventQueue.eventsDispatched,1777364777130000000,1777364795942000000,0
NonBlockingReadAction.failedExecutionTimeUs,1777364777130000000,1777364795942000000,15560
FlushQueue.queueSizeAvg,1777364777130000000,1777364795942000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1777364777130000000,1777364795942000000,73
AWTEventQueue.dispatchTime90PNs,1777364777130000000,1777364795942000000,0
AWTEventQueue.dispatchTimeTotalNS,1777364777130000000,1777364795942000000,2631380722
NonBlockingReadAction.finalizedExecutionTimeUs,1777364777130000000,1777364795942000000,187520
FlushQueue.queueSize90P,1777364777130000000,1777364795942000000,0
FlushQueue.waitingTimeAvgNs,1777364777130000000,1777364795942000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1777364777130000000,1777364795942000000,0.0
NonBlockingReadAction.failedExecutionsCount,1777364777130000000,1777364795942000000,3
FlushQueue.executionTime90PNs,1777364777130000000,1777364795942000000,0
FlushQueue.waitingTime90PNs,1777364777130000000,1777364795942000000,0
FlushQueue.waitingTimeMaxNs,1777364777130000000,1777364795942000000,0
FlushQueue.executionTimeMaxNs,1777364777130000000,1777364795942000000,0
WriteAction.executionsCount,1777364777130000000,1777364795942000000,9
FlushQueue.executionTimeAvgNs,1777364777130000000,1777364795942000000,0.0
Indexes.allKeys.lookups,1777364777130000000,1777364795942000000,0.0
Indexes.entries.lookups,1777364777130000000,1777364795942000000,0.0
Indexes.stubs.lookupDurationMaxMs,1777364777130000000,1777364795942000000,0.0
Indexes.stubs.lookups,1777364777130000000,1777364795942000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1777364777130000000,1777364795942000000,0.0
Indexes.stubs.lookupDurationAvgMs,1777364777130000000,1777364795942000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1777364777130000000,1777364795942000000,0.0
Indexes.entries.lookupDurationMaxMs,1777364777130000000,1777364795942000000,0.0
Indexes.stubs.lookupDuration90PMs,1777364777130000000,1777364795942000000,0.0
Indexes.entries.lookupDurationAvgMs,1777364777130000000,1777364795942000000,0.0
Indexes.allKeys.lookupDuration90PMs,1777364777130000000,1777364795942000000,0.0
Indexes.entries.lookupDuration90PMs,1777364777130000000,1777364795942000000,0.0
FilePageCacheLockFree.totalPagesRequestsMs,1777364777130000000,1777364795942000000,2
FilePageCacheLockFree.totalBytesRequested,1777364777130000000,1777364795942000000,155648
FilePageCache.totalPageLoadsUs,1777364777130000000,1777364795942000000,107051
FilePageCacheLockFree.totalNativeBytesReclaimed,1777364777130000000,1777364795942000000,16384
MappedFileStorage.totalTimeSpentOnMappingUs,1777364777130000000,1777364795942000000,390
StorageLockContext.competingThreads.avg,1777364777130000000,1777364795942000000,0.0
FilePageCacheLockFree.totalNativeBytesAllocated,1777364777130000000,1777364795942000000,16384
FilePageCacheLockFree.totalPagesWriteMs,1777364777130000000,1777364795942000000,0
FilePageCacheLockFree.totalBytesRead,1777364777130000000,1777364795942000000,8300
FilePageCacheLockFree.totalPagesRequested,1777364777130000000,1777364795942000000,19
FilePageCacheLockFree.totalPagesAllocated,1777364777130000000,1777364795942000000,2
FilePageCacheLockFree.totalHeapBytesAllocated,1777364777130000000,1777364795942000000,0
DirectByteBufferAllocator.reclaimed,1777364777130000000,1777364795942000000,47
DirectByteBufferAllocator.misses,1777364777130000000,1777364795942000000,223
FilePageCache.pageLoads,1777364777130000000,1777364795942000000,224
FilePageCacheLockFree.nativeBytesInUse,1777364777130000000,1777364795942000000,0
FilePageCache.maxCacheSizeInBytes,1777364777130000000,1777364795942000000,229654528
FilePageCacheLockFree.totalHeapBytesReclaimed,1777364777130000000,1777364795942000000,0
FilePageCacheLockFree.totalPagesWritten,1777364777130000000,1777364795942000000,0
DirectByteBufferAllocator.disposed,1777364777130000000,1777364795942000000,174
MappedFileStorage.totalBytesMapped,1777364777130000000,1777364795942000000,0
FilePageCache.disposedBuffers,1777364777130000000,1777364795942000000,219
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777364777130000000,1777364795942000000,47218688
StorageLockContext.competingThreads.90P,1777364777130000000,1777364795942000000,0
DirectByteBufferAllocator.hits,1777364777130000000,1777364795942000000,3
FilePageCache.pageFastCacheHits,1777364777130000000,1777364795942000000,5589
FilePageCacheLockFree.heapBytesInUse,1777364777130000000,1777364795942000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1777364777130000000,1777364795942000000,14632
StorageLockContext.competingThreads.max,1777364777130000000,1777364795942000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1777364777130000000,1777364795942000000,2
FilePageCacheLockFree.totalPagesHandedOver,1777364777130000000,1777364795942000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1777364777130000000,1777364795942000000,43
FilePageCache.maxRegisteredFiles,1777364777130000000,1777364795942000000,547
FilePageCacheLockFree.totalPagesReadMs,1777364777130000000,1777364795942000000,1
FilePageCacheLockFree.totalBytesWritten,1777364777130000000,1777364795942000000,0
MappedFileStorage.totalPagesMapped,1777364777130000000,1777364795942000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1777364777130000000,1777364795942000000,0
FilePageCacheLockFree.totalPagesReclaimed,1777364777130000000,1777364795942000000,2
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777364777130000000,1777364795942000000,41975808
FilePageCache.uncachedFileAccess,1777364777130000000,1777364795942000000,133
FilePageCacheLockFree.housekeeperTurnsDone,1777364777130000000,1777364795942000000,40
FilePageCache.pageLoadsAboveSizeThreshold,1777364777130000000,1777364795942000000,0
MappedFileStorage.storages,1777364777130000000,1777364795942000000,0
FilePageCache.totalPageDisposalsUs,1777364777130000000,1777364795942000000,392
FilePageCache.capacityInBytes,1777364777130000000,1777364795942000000,503316478
FilePageCache.pageHits,1777364777130000000,1777364795942000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1777364777130000000,1777364795942000000,0
