# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
NonBlockingReadAction.failedExecutionsCount,1777327759675000000,1777327788416000000,10
NonBlockingReadAction.finalizedExecutionTimeUs,1777327759675000000,1777327788416000000,217973
NonBlockingReadAction.failedExecutionTimeUs,1777327759675000000,1777327788416000000,188091
AWTEventQueue.dispatchTimeTotalNS,1777327759675000000,1777327788416000000,3413543713
NonBlockingReadAction.finalizedExecutionsCount,1777327759675000000,1777327788416000000,824
jps.module.iml.entities.serializer.load.entities.ms,1777327759675000000,1777327788416000000,3
jps.module.iml.entities.serializer.save.entities.ms,1777327759675000000,1777327788416000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1777327759675000000,1777327788416000000,0
workspaceModel.global.updates.ms,1777327759675000000,1777327788416000000,0
jps.storage.jps.conf.reader.load.component.ms,1777327759675000000,1777327788416000000,3
jps.reload.project.entities.ms,1777327759675000000,1777327788416000000,0
workspaceModel.load.cache.metadata.from.file.ms,1777327759675000000,1777327788416000000,9
jps.apply.loaded.storage.ms,1777327759675000000,1777327788416000000,7
workspaceModel.delayed.project.synchronizer.sync.ms,1777327759675000000,1777327788416000000,34
workspaceModel.moduleManagerBridge.get.modules.ms,1777327759675000000,1777327788416000000,0
jps.facet.change.listener.init.bridge.ms,1777327759675000000,1777327788416000000,0
jps.global.get.library.ms,1777327759675000000,1777327788416000000,0
jps.global.handle.changed.events.ms,1777327759675000000,1777327788416000000,0
jps.artifact.entities.serializer.save.entities.ms,1777327759675000000,1777327788416000000,0
workspaceModel.mutableEntityStorage.entities.ms,1777327759675000000,1777327788416000000,0
jps.artifact.entities.serializer.load.entities.ms,1777327759675000000,1777327788416000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777327759675000000,1777327788416000000,0
workspaceModel.orphan.listener.update.ms,1777327759675000000,1777327788416000000,2
jps.save.global.entities.ms,1777327759675000000,1777327788416000000,1
workspaceModel.sync.entities.ms,1777327759675000000,1777327788416000000,0
