# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.entries.lookups,1777364715119000000,1777364770372000000,0.0
Indexes.stubs.lookups,1777364715119000000,1777364770372000000,0.0
Indexes.stubs.lookupDurationMaxMs,1777364715119000000,1777364770372000000,0.0
Indexes.entries.lookupDuration90PMs,1777364715119000000,1777364770372000000,0.0
Indexes.allKeys.lookupDuration90PMs,1777364715119000000,1777364770372000000,0.0
Indexes.stubs.lookupDuration90PMs,1777364715119000000,1777364770372000000,0.0
Indexes.stubs.lookupDurationAvgMs,1777364715119000000,1777364770372000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1777364715119000000,1777364770372000000,0.0
Indexes.entries.lookupDurationAvgMs,1777364715119000000,1777364770372000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1777364715119000000,1777364770372000000,0.0
Indexes.entries.lookupDurationMaxMs,1777364715119000000,1777364770372000000,0.0
Indexes.allKeys.lookups,1777364715119000000,1777364770372000000,0.0
FilePageCache.uncachedFileAccess,1777364715119000000,1777364770372000000,138
DirectByteBufferAllocator.disposed,1777364715119000000,1777364770372000000,180
FilePageCacheLockFree.totalPagesRequested,1777364715119000000,1777364770372000000,19
FilePageCache.totalPageLoadsUs,1777364715119000000,1777364770372000000,141651
FilePageCache.pageFastCacheHits,1777364715119000000,1777364770372000000,5552
FileChannelInterruptsRetryer.totalRetriedAttempts,1777364715119000000,1777364770372000000,0
StorageLockContext.competingThreads.max,1777364715119000000,1777364770372000000,0
FilePageCache.maxCacheSizeInBytes,1777364715119000000,1777364770372000000,235945984
FilePageCacheLockFree.totalPagesReclaimed,1777364715119000000,1777364770372000000,2
FilePageCache.pageHits,1777364715119000000,1777364770372000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777364715119000000,1777364770372000000,47218688
FilePageCacheLockFree.totalPagesRequestsMs,1777364715119000000,1777364770372000000,3
FilePageCache.maxRegisteredFiles,1777364715119000000,1777364770372000000,547
FilePageCacheLockFree.totalHeapBytesReclaimed,1777364715119000000,1777364770372000000,0
StorageLockContext.competingThreads.90P,1777364715119000000,1777364770372000000,0
DirectByteBufferAllocator.misses,1777364715119000000,1777364770372000000,229
FilePageCacheLockFree.totalHeapBytesAllocated,1777364715119000000,1777364770372000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1777364715119000000,1777364770372000000,391
FilePageCacheLockFree.housekeeperTurnsSkipped,1777364715119000000,1777364770372000000,43435
FilePageCacheLockFree.nativeBytesInUse,1777364715119000000,1777364770372000000,0
FilePageCache.disposedBuffers,1777364715119000000,1777364770372000000,225
FilePageCache.capacityInBytes,1777364715119000000,1777364770372000000,503316478
FilePageCache.pageLoadsAboveSizeThreshold,1777364715119000000,1777364770372000000,0
FilePageCacheLockFree.totalPagesWriteMs,1777364715119000000,1777364770372000000,0
FilePageCacheLockFree.totalPagesWritten,1777364715119000000,1777364770372000000,0
FilePageCache.totalPageDisposalsUs,1777364715119000000,1777364770372000000,536
DirectByteBufferAllocator.reclaimed,1777364715119000000,1777364770372000000,47
DirectByteBufferAllocator.hits,1777364715119000000,1777364770372000000,3
FilePageCacheLockFree.totalClosedStoragesReclaimed,1777364715119000000,1777364770372000000,2
MappedFileStorage.storages,1777364715119000000,1777364770372000000,0
FilePageCacheLockFree.totalBytesWritten,1777364715119000000,1777364770372000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1777364715119000000,1777364770372000000,113
FilePageCacheLockFree.totalBytesRead,1777364715119000000,1777364770372000000,8300
MappedFileStorage.totalBytesMapped,1777364715119000000,1777364770372000000,0
FilePageCacheLockFree.totalBytesRequested,1777364715119000000,1777364770372000000,155648
MappedFileStorage.totalPagesMapped,1777364715119000000,1777364770372000000,0
FilePageCacheLockFree.totalPagesAllocated,1777364715119000000,1777364770372000000,2
FilePageCache.pageLoads,1777364715119000000,1777364770372000000,230
FilePageCacheLockFree.housekeeperTimeSpentMs,1777364715119000000,1777364770372000000,102
FilePageCacheLockFree.totalPagesHandedOver,1777364715119000000,1777364770372000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777364715119000000,1777364770372000000,41975808
