# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.stubs.lookupDurationAvgMs,1777327884379000000,1777327944389000000,0.26501766784452296
Indexes.entries.lookupDurationAvgMs,1777327884379000000,1777327944389000000,1.05
Indexes.entries.lookupDurationMaxMs,1777327884379000000,1777327944389000000,9.0
Indexes.allKeys.lookups,1777327884379000000,1777327944389000000,0.0
IndexesFlusher.totalFlushes,1777327884379000000,1777327944389000000,59
Indexes.entries.lookupDuration90PMs,1777327884379000000,1777327944389000000,2.0
Indexes.allKeys.lookupDurationAvgMs,1777327884379000000,1777327944389000000,0.0
IndexesFlusher.totalFlushingTimeUs,1777327884379000000,1777327944389000000,243244
Indexes.allKeys.lookupDurationMaxMs,1777327884379000000,1777327944389000000,0.0
IndexesFlusher.totalFlushesRetried,1777327884379000000,1777327944389000000,0
IndexesFlusher.totalContentionQuotaSpent,1777327884379000000,1777327944389000000,0
Indexes.entries.lookups,1777327884379000000,1777327944389000000,40.0
Indexes.allKeys.lookupDuration90PMs,1777327884379000000,1777327944389000000,0.0
Indexes.stubs.lookups,1777327884379000000,1777327944389000000,566.0
Indexes.stubs.lookupDurationMaxMs,1777327884379000000,1777327944389000000,45.0
Indexes.stubs.lookupDuration90PMs,1777327884379000000,1777327944389000000,1.0
FileNameCache.totalMisses,1777327884379000000,1777327944389000000,69455
FileNameCache.queries,1777327884379000000,1777327944389000000,1104204
JVM.usedHeapBytes,1777327884379000000,1777327944389000000,459627184
JVM.totalBytesAllocated,1777327884379000000,1777327944389000000,2265987104
JVM.GC.collections,1777327884379000000,1777327944389000000,28
JVM.GC.collectionTimesMs,1777327884379000000,1777327944389000000,105
JVM.usedNativeBytes,1777327884379000000,1777327944389000000,361955792
JVM.threadCount,1777327884379000000,1777327944389000000,121
OS.loadAverage,1777327884379000000,1777327944389000000,2.22119140625
JVM.maxNativeBytes,1777327884379000000,1777327944389000000,-1
JVM.totalCpuTimeMs,1777327884379000000,1777327944389000000,27650
JVM.maxHeapBytes,1777327884379000000,1777327944389000000,2147483648
workspaceModel.init.bridges.ms,1777327884379000000,1777327944389000000,0
workspaceModel.update.unloaded.entities.ms,1777327884379000000,1777327944389000000,0
workspaceModel.loading.from.cache.ms,1777327884379000000,1777327944389000000,81
workspaceModel.collect.changes.ms,1777327884379000000,1777327944389000000,0
workspaceModel.pre.handlers.ms,1777327884379000000,1777327944389000000,0
workspaceModel.updates.count,1777327884379000000,1777327944389000000,3
workspaceModel.loading.total.ms,1777327884379000000,1777327944389000000,89
workspaceModel.check.recursive.update.ms,1777327884379000000,1777327944389000000,0
workspaceModel.updates.ms,1777327884379000000,1777327944389000000,28
workspaceModel.initializing.ms,1777327884379000000,1777327944389000000,0
workspaceModel.to.snapshot.ms,1777327884379000000,1777327944389000000,0
workspaceModel.replace.project.model.ms,1777327884379000000,1777327944389000000,0
workspaceModel.updates.precise.ms,1777327884379000000,1777327944389000000,8
AWTEventQueue.eventsDispatched,1777327884379000000,1777327944389000000,2988
FlushQueue.executionTimeMaxNs,1777327884379000000,1777327944389000000,333447167
NonBlockingReadAction.failedExecutionsCount,1777327884379000000,1777327944389000000,4
AWTEventQueue.dispatchTimeTotalNS,1777327884379000000,1777327944389000000,2901165752
FlushQueue.executionTime90PNs,1777327884379000000,1777327944389000000,385023
AWTEventQueue.dispatchTimeMaxNs,1777327884379000000,1777327944389000000,339738623
FlushQueue.queueSize90P,1777327884379000000,1777327944389000000,44
ReadAction.executionsCount,1777327884379000000,1777327944389000000,144432
FlushQueue.waitingTime90PNs,1777327884379000000,1777327944389000000,120061951
FlushQueue.queueSizeAvg,1777327884379000000,1777327944389000000,10.434450323339211
AWTEventQueue.dispatchTime90PNs,1777327884379000000,1777327944389000000,1343487
NonBlockingReadAction.finalizedExecutionTimeUs,1777327884379000000,1777327944389000000,301038
FlushQueue.waitingTimeAvgNs,1777327884379000000,1777327944389000000,2.599841249382716E7
NonBlockingReadAction.finalizedExecutionsCount,1777327884379000000,1777327944389000000,128
FlushQueue.executionTimeAvgNs,1777327884379000000,1777327944389000000,821921.9576719577
